invoice_no,invoice_date,invoice_time,customer_code,customer_name,phone,address,seq,item_code,item_name,unit,qty,unit_price,tax_pct,discount_pct,line_total,is_bonus,month,brand,carton_capacity,carton_units,boxes
b0740,2026-02-12,"",532,محمود العمده الصعيد,"","",2.0,402,كفته اسبيشيال عائلى طبق,"",600.0,63.75,0.0,17.0,31747.5,false,2026-02,اسبشيال,12 كيس,12.0,50.0
b0740,2026-02-12,"",532,محمود العمده الصعيد,"","",3.0,404,برجر اسبشيال عائلى طبق,"",600.0,68.75,0.0,17.0,34237.5,false,2026-02,اسبشيال,12 كيس,12.0,50.0
b0740,2026-02-12,"",532,محمود العمده الصعيد,"","",4.0,406,سجق اسبيشيال عائلى طبق,"",240.0,73.25,0.0,17.0,14591.4,false,2026-02,اسبشيال,12 كيس,12.0,20.0
b0741,2026-02-16,"",677,ميكس فود,"","",1.0,102,كفته الهنا 350 طبق,"",1560.0,27.5,0.0,15.0,36465.0,false,2026-02,الهنا,15 كيس,15.0,104.0
b0741,2026-02-16,"",677,ميكس فود,"","",2.0,101,كفته الهنا 800 جرام طبق,"",1500.0,56.0,0.0,15.0,71400.0,false,2026-02,الهنا,12 كيس,12.0,125.0
b0741,2026-02-16,"",677,ميكس فود,"","",3.0,104,برجر الهنا 400 جرام طبق,"",375.0,28.5,0.0,15.0,9084.37,false,2026-02,الهنا,15 كيس,15.0,25.0
b0741,2026-02-16,"",677,ميكس فود,"","",4.0,120,برجر الهنا 900 جرام طبق,"",1200.0,58.5,0.0,15.0,59670.0,false,2026-02,الهنا,12 كيس,12.0,100.0
b0741,2026-02-16,"",677,ميكس فود,"","",5.0,108,سجق الهنا 350 طبق,"",690.0,30.0,0.0,15.0,17595.0,false,2026-02,الهنا,15 كيس,15.0,46.0
b0741,2026-02-16,"",677,ميكس فود,"","",6.0,99,سجق الهنا 800 جرام طبق,"",600.0,61.0,0.0,15.0,31110.0,false,2026-02,الهنا,12 كيس,12.0,50.0
b0742,2026-02-16,"",677,ميكس فود,"","",1.0,102,كفته الهنا 350 طبق,"",540.0,0.0,0.0,0.0,0.0,true,2026-02,الهنا,15 كيس,15.0,36.0
b0743,2026-02-18,"",10,المحل ابو هاشم,"","",1.0,2,كبده اسكندرانى 400 طبق,"",30.0,64.8,0.0,0.0,1944.0,false,2026-02,ابوهاشم,20 علبة,20.0,1.5
b0743,2026-02-18,"",10,المحل ابو هاشم,"","",2.0,33,كيلو مفروم هندى كيلو,"",10.0,200.0,0.0,0.0,2000.0,false,2026-02,ابوهاشم,,,
b0743,2026-02-18,"",10,المحل ابو هاشم,"","",3.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",1.0,240.0,0.0,0.0,240.0,false,2026-02,ابوهاشم,4 كيس,4.0,0.25
b0743,2026-02-18,"",10,المحل ابو هاشم,"","",4.0,258,كبده 3 كيلو كيس 3 كيلو,"",1.0,530.0,0.0,0.0,530.0,false,2026-02,ابوهاشم,4 كيس,4.0,0.25
b0744,2026-02-18,"",591,رامي شبين,"","",1.0,99,سجق الهنا 800 جرام طبق,"",120.0,49.0,0.0,0.0,5880.0,false,2026-02,الهنا,12 كيس,12.0,10.0
b0744,2026-02-18,"",591,رامي شبين,"","",2.0,120,برجر الهنا 900 جرام طبق,"",60.0,44.0,0.0,0.0,2640.0,false,2026-02,الهنا,12 كيس,12.0,5.0
b0744,2026-02-18,"",591,رامي شبين,"","",3.0,397,بانيه 800 جرام اسباشيل كيس,"",180.0,49.0,0.0,0.0,8820.0,false,2026-02,اسبشيال,12 كيس,12.0,15.0
b0745,2026-02-18,"",674,ابو لطفى,"","",1.0,1,مفروم صافى 400 جم طبق,"",20.0,80.0,0.0,0.0,1600.0,false,2026-02,ابوهاشم,20 علبة,20.0,1.0
b0745,2026-02-18,"",674,ابو لطفى,"","",2.0,2,كبده اسكندرانى 400 طبق,"",40.0,73.0,0.0,0.0,2920.0,false,2026-02,ابوهاشم,20 علبة,20.0,2.0
b0745,2026-02-18,"",674,ابو لطفى,"","",3.0,7,سجق 350 جم ابو هاشم طبق,"",20.0,45.0,0.0,0.0,900.0,false,2026-02,ابوهاشم,20 كيس,20.0,1.0
b0745,2026-02-18,"",674,ابو لطفى,"","",4.0,107,سجق 800 ابو هاشم طبق,"",16.0,95.0,0.0,0.0,1520.0,false,2026-02,ابوهاشم,16 كيس,16.0,1.0
b0745,2026-02-18,"",674,ابو لطفى,"","",5.0,8,كفته 350 جم ابو هاشم طبق,"",20.0,40.0,0.0,0.0,800.0,false,2026-02,ابوهاشم,20 كيس,20.0,1.0
b0745,2026-02-18,"",674,ابو لطفى,"","",6.0,114,كفته ابو هاشم 800 طبق,"",16.0,90.0,0.0,0.0,1440.0,false,2026-02,ابوهاشم,16 كيس,16.0,1.0
b0745,2026-02-18,"",674,ابو لطفى,"","",7.0,6,برجر 400 جم ابو هاشم طبق,"",20.0,45.0,0.0,0.0,900.0,false,2026-02,ابوهاشم,20 كيس,20.0,1.0
b0746,2026-02-23,"",532,محمود العمده الصعيد,"","",1.0,404,برجر اسبشيال عائلى طبق,"",600.0,68.75,0.0,17.0,34237.5,false,2026-02,اسبشيال,12 كيس,12.0,50.0
b0746,2026-02-23,"",532,محمود العمده الصعيد,"","",2.0,402,كفته اسبيشيال عائلى طبق,"",588.0,63.75,0.0,17.0,31112.55,false,2026-02,اسبشيال,12 كيس,12.0,49.0
b0747,2026-02-23,"",532,محمود العمده الصعيد,"","",1.0,101,كفته الهنا 800 جرام طبق,"",600.0,42.0,0.0,0.0,25200.0,false,2026-02,الهنا,12 كيس,12.0,50.0
b0747,2026-02-23,"",532,محمود العمده الصعيد,"","",2.0,120,برجر الهنا 900 جرام طبق,"",240.0,44.0,0.0,0.0,10560.0,false,2026-02,الهنا,12 كيس,12.0,20.0
b0747,2026-02-23,"",532,محمود العمده الصعيد,"","",3.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",120.0,320.0,0.0,0.0,38400.0,false,2026-02,ابوهاشم,4 كيس,4.0,30.0
b0748,2026-02-23,"",710,احمد صلح المنيا,01098723488,"",1.0,403,برجر اسبشيال صغير طبق,"",150.0,30.0,0.0,17.0,3735.0,false,2026-02,اسبشيال,15 كيس,15.0,10.0
b0748,2026-02-23,"",710,احمد صلح المنيا,01098723488,"",2.0,399,كفته اسبيشيال صغير طبق,"",150.0,27.5,0.0,17.0,3423.75,false,2026-02,اسبشيال,15 كيس,15.0,10.0
b0748,2026-02-23,"",710,احمد صلح المنيا,01098723488,"",3.0,404,برجر اسبشيال عائلى طبق,"",180.0,68.75,0.0,17.0,10271.25,false,2026-02,اسبشيال,12 كيس,12.0,15.0
b0749,2026-02-23,"",710,احمد صلح المنيا,01098723488,"",1.0,101,كفته الهنا 800 جرام طبق,"",60.0,56.0,0.0,15.0,2856.0,false,2026-02,الهنا,12 كيس,12.0,5.0
b0749,2026-02-23,"",710,احمد صلح المنيا,01098723488,"",2.0,120,برجر الهنا 900 جرام طبق,"",120.0,58.5,0.0,15.0,5967.0,false,2026-02,الهنا,12 كيس,12.0,10.0
b0749,2026-02-23,"",710,احمد صلح المنيا,01098723488,"",3.0,102,كفته الهنا 350 طبق,"",300.0,27.5,0.0,15.0,7012.5,false,2026-02,الهنا,15 كيس,15.0,20.0
b0749,2026-02-23,"",710,احمد صلح المنيا,01098723488,"",4.0,108,سجق الهنا 350 طبق,"",150.0,30.0,0.0,15.0,3825.0,false,2026-02,الهنا,15 كيس,15.0,10.0
b0749,2026-02-23,"",710,احمد صلح المنيا,01098723488,"",5.0,104,برجر الهنا 400 جرام طبق,"",225.0,28.5,0.0,15.0,5450.62,false,2026-02,الهنا,15 كيس,15.0,15.0
b0749,2026-02-23,"",710,احمد صلح المنيا,01098723488,"",6.0,27,مفروم صويا 350 جم طبق,"",140.0,65.0,0.0,0.0,9100.0,false,2026-02,ابوهاشم,,,
b0750,2026-02-23,"",710,احمد صلح المنيا,01098723488,"",1.0,102,كفته الهنا 350 طبق,"",345.0,0.0,0.0,0.0,0.0,true,2026-02,الهنا,15 كيس,15.0,23.0
b0754,2026-01-01,"",654,تلجة شريف الكابتن ابو كبير,01277888066,"",1.0,101,كفته الهنا 800 جرام طبق,"",12.0,56.0,0.0,15.0,571.2,false,2026-01,الهنا,12 كيس,12.0,1.0
b0754,2026-01-01,"",654,تلجة شريف الكابتن ابو كبير,01277888066,"",2.0,120,برجر الهنا 900 جرام طبق,"",12.0,58.5,0.0,15.0,596.7,false,2026-01,الهنا,12 كيس,12.0,1.0
b0754,2026-01-01,"",654,تلجة شريف الكابتن ابو كبير,01277888066,"",3.0,108,سجق الهنا 350 طبق,"",30.0,30.0,0.0,15.0,765.0,false,2026-01,الهنا,15 كيس,15.0,2.0
b0754,2026-01-01,"",654,تلجة شريف الكابتن ابو كبير,01277888066,"",4.0,257,سجق الهنا 5 كيلو طبق,"",4.0,300.0,0.0,0.0,1200.0,false,2026-01,الهنا,2 كيس,2.0,2.0
b0754,2026-01-01,"",654,تلجة شريف الكابتن ابو كبير,01277888066,"",5.0,292,عجينه سجق 5 كيلو الهنا طبق,"",10.0,200.0,0.0,0.0,2000.0,false,2026-01,الهنا,3 كيس,3.0,3.3333333333333335
b0755,2026-01-01,"",869,مطعم ميكس جريل بشرى,01507011154,"",1.0,101,كفته الهنا 800 جرام طبق,"",24.0,56.0,0.0,13.0,1169.28,false,2026-01,الهنا,12 كيس,12.0,2.0
b0756,2026-01-03,"",876,مطعم الدمشقى,01147216173,"",1.0,101,كفته الهنا 800 جرام طبق,"",12.0,56.0,0.0,13.0,584.64,false,2026-01,الهنا,12 كيس,12.0,1.0
b0756,2026-01-03,"",876,مطعم الدمشقى,01147216173,"",2.0,120,برجر الهنا 900 جرام طبق,"",12.0,58.5,0.0,13.0,610.74,false,2026-01,الهنا,12 كيس,12.0,1.0
b0756,2026-01-03,"",876,مطعم الدمشقى,01147216173,"",3.0,346,بانيه 800 جرام طبق,"",36.0,50.0,0.0,0.0,1800.0,false,2026-01,الهنا,12 كيس,12.0,3.0
b0757,2026-01-03,"",621,مطعم السوري,"","",1.0,346,بانيه 800 جرام طبق,"",12.0,50.0,0.0,0.0,600.0,false,2026-01,الهنا,12 كيس,12.0,1.0
b0758,2026-01-04,"",1,عميل نقدى,01000650067,"",1.0,120,برجر الهنا 900 جرام طبق,"",5.0,50.0,0.0,0.0,250.0,false,2026-01,الهنا,12 كيس,12.0,0.4166666666666667
b0758,2026-01-04,"",1,عميل نقدى,01000650067,"",2.0,101,كفته الهنا 800 جرام طبق,"",3.0,50.0,0.0,0.0,150.0,false,2026-01,الهنا,12 كيس,12.0,0.25
b0758,2026-01-04,"",1,عميل نقدى,01000650067,"",3.0,33,كيلو مفروم هندى كيلو,"",1.0,220.0,0.0,0.0,220.0,false,2026-01,ابوهاشم,,,
b0758,2026-01-04,"",1,عميل نقدى,01000650067,"",4.0,107,سجق 800 ابو هاشم طبق,"",1.0,90.0,0.0,0.0,90.0,false,2026-01,ابوهاشم,16 كيس,16.0,0.0625
b0759,2026-01-01,"",1,عميل نقدى,01000650067,"",1.0,33,كيلو مفروم هندى كيلو,"",3.0,220.0,0.0,0.0,660.0,false,2026-01,ابوهاشم,,,
b0760,2026-01-04,"",698,عبد الظاهر بشنيتى,01012300801,"",1.0,104,برجر الهنا 400 جرام طبق,"",150.0,28.5,0.0,17.0,3548.25,false,2026-01,الهنا,15 كيس,15.0,10.0
b0760,2026-01-04,"",698,عبد الظاهر بشنيتى,01012300801,"",2.0,108,سجق الهنا 350 طبق,"",300.0,30.0,0.0,17.0,7470.0,false,2026-01,الهنا,15 كيس,15.0,20.0
b0760,2026-01-04,"",698,عبد الظاهر بشنيتى,01012300801,"",3.0,102,كفته الهنا 350 طبق,"",300.0,27.5,0.0,17.0,6847.5,false,2026-01,الهنا,15 كيس,15.0,20.0
b0760,2026-01-04,"",698,عبد الظاهر بشنيتى,01012300801,"",4.0,402,كفته اسبيشيال عائلى طبق,"",120.0,63.75,0.0,17.0,6349.5,false,2026-01,اسبشيال,12 كيس,12.0,10.0
b0760,2026-01-04,"",698,عبد الظاهر بشنيتى,01012300801,"",5.0,404,برجر اسبشيال عائلى طبق,"",60.0,68.75,0.0,17.0,3423.75,false,2026-01,اسبشيال,12 كيس,12.0,5.0
b0760,2026-01-04,"",698,عبد الظاهر بشنيتى,01012300801,"",6.0,262,بانيه 900 جرام طبق,"",30.0,55.0,0.0,0.0,1650.0,false,2026-01,الهنا,10 كيس,10.0,3.0
b0761,2026-01-04,"",667,م العزونى,01117965691,"",1.0,120,برجر الهنا 900 جرام طبق,"",12.0,58.5,0.0,15.0,596.7,false,2026-01,الهنا,12 كيس,12.0,1.0
b0761,2026-01-04,"",667,م العزونى,01117965691,"",2.0,101,كفته الهنا 800 جرام طبق,"",12.0,56.0,0.0,15.0,571.2,false,2026-01,الهنا,12 كيس,12.0,1.0
b0761,2026-01-04,"",667,م العزونى,01117965691,"",3.0,104,برجر الهنا 400 جرام طبق,"",15.0,28.5,0.0,15.0,363.37,false,2026-01,الهنا,15 كيس,15.0,1.0
b0762,2026-01-04,"",698,عبد الظاهر بشنيتى,01012300801,"",1.0,102,كفته الهنا 350 طبق,"",45.0,0.0,0.0,0.0,0.0,false,2026-01,الهنا,15 كيس,15.0,3.0
b0763,2026-01-04,"",698,عبد الظاهر بشنيتى,01012300801,"",1.0,10,مفروم صويا 400 جم طبق,"",1.0,0.0,0.0,0.0,0.0,true,2026-01,ابوهاشم,28 علبة,28.0,0.03571428571428571
b0764,2026-01-04,"",621,مطعم السوري,"","",1.0,262,بانيه 900 جرام طبق,"",10.0,55.0,0.0,0.0,550.0,false,2026-01,الهنا,10 كيس,10.0,1.0
b0765,2026-01-05,"",621,مطعم السوري,"","",1.0,101,كفته الهنا 800 جرام طبق,"",12.0,56.0,0.0,10.0,604.8,false,2026-01,الهنا,12 كيس,12.0,1.0
b0765,2026-01-05,"",621,مطعم السوري,"","",2.0,262,بانيه 900 جرام طبق,"",10.0,55.0,0.0,0.0,550.0,false,2026-01,الهنا,10 كيس,10.0,1.0
b0766,2026-01-05,"",328,ابوسليم,01001164485,"",1.0,120,برجر الهنا 900 جرام طبق,"",120.0,58.5,0.0,17.0,5826.6,false,2026-01,الهنا,12 كيس,12.0,10.0
b0766,2026-01-05,"",328,ابوسليم,01001164485,"",2.0,102,كفته الهنا 350 طبق,"",150.0,27.5,0.0,17.0,3423.75,false,2026-01,الهنا,15 كيس,15.0,10.0
b0766,2026-01-05,"",328,ابوسليم,01001164485,"",3.0,108,سجق الهنا 350 طبق,"",75.0,30.0,0.0,17.0,1867.5,false,2026-01,الهنا,15 كيس,15.0,5.0
b0766,2026-01-05,"",328,ابوسليم,01001164485,"",4.0,7,سجق 350 جم ابو هاشم طبق,"",40.0,45.0,0.0,2.0,1764.0,false,2026-01,ابوهاشم,20 كيس,20.0,2.0
b0766,2026-01-05,"",328,ابوسليم,01001164485,"",5.0,107,سجق 800 ابو هاشم طبق,"",16.0,95.0,0.0,2.0,1489.6,false,2026-01,ابوهاشم,16 كيس,16.0,1.0
b0766,2026-01-05,"",328,ابوسليم,01001164485,"",6.0,421,برجر ابو هاشم 1 ك طبق,"",24.0,110.0,0.0,2.0,2587.2,false,2026-01,ابوهاشم,12 كيس,12.0,2.0
b0767,2026-01-05,"",561,احمد الرفاعي بردين,01020023519,"",1.0,257,سجق الهنا 5 كيلو طبق,"",10.0,300.0,0.0,0.0,3000.0,false,2026-01,الهنا,2 كيس,2.0,5.0
b0768,2026-01-06,"",561,احمد الرفاعي بردين,01020023519,"",1.0,257,سجق الهنا 5 كيلو طبق,"",90.0,300.0,0.0,0.0,27000.0,false,2026-01,الهنا,2 كيس,2.0,45.0
b0769,2026-01-06,"",438,ثلجه السيد الوكيل القرين,01271725565,"",1.0,120,برجر الهنا 900 جرام طبق,"",120.0,58.5,0.0,17.0,5826.6,false,2026-01,الهنا,12 كيس,12.0,10.0
b0769,2026-01-06,"",438,ثلجه السيد الوكيل القرين,01271725565,"",2.0,104,برجر الهنا 400 جرام طبق,"",15.0,28.5,0.0,17.0,354.82,false,2026-01,الهنا,15 كيس,15.0,1.0
b0769,2026-01-06,"",438,ثلجه السيد الوكيل القرين,01271725565,"",3.0,101,كفته الهنا 800 جرام طبق,"",60.0,56.0,0.0,17.0,2788.8,false,2026-01,الهنا,12 كيس,12.0,5.0
b0769,2026-01-06,"",438,ثلجه السيد الوكيل القرين,01271725565,"",4.0,102,كفته الهنا 350 طبق,"",75.0,27.5,0.0,17.0,1711.87,false,2026-01,الهنا,15 كيس,15.0,5.0
b0769,2026-01-06,"",438,ثلجه السيد الوكيل القرين,01271725565,"",5.0,108,سجق الهنا 350 طبق,"",60.0,30.0,0.0,17.0,1494.0,false,2026-01,الهنا,15 كيس,15.0,4.0
b0770,2026-01-06,"",438,ثلجه السيد الوكيل القرين,01271725565,"",1.0,102,كفته الهنا 350 طبق,"",15.0,0.0,0.0,0.0,0.0,true,2026-01,الهنا,15 كيس,15.0,1.0
b0771,2026-01-07,"",718,احمد عبود ( النور ),01061425252,"",1.0,120,برجر الهنا 900 جرام طبق,"",60.0,58.5,0.0,17.0,2913.3,false,2026-01,الهنا,12 كيس,12.0,5.0
b0772,2026-01-07,"",621,مطعم السوري,"","",1.0,398,بانيه 900 جرام اسباشيل كيس,"",10.0,55.0,0.0,0.0,550.0,false,2026-01,اسبشيال,10 كيس,10.0,1.0
b0773,2026-01-07,"",877,مطعم نور الشام,"","",1.0,101,كفته الهنا 800 جرام طبق,"",48.0,56.0,0.0,13.0,2338.56,false,2026-01,الهنا,12 كيس,12.0,4.0
b0773,2026-01-07,"",877,مطعم نور الشام,"","",2.0,346,بانيه 800 جرام طبق,"",48.0,50.0,0.0,0.0,2400.0,false,2026-01,الهنا,12 كيس,12.0,4.0
b0774,2026-01-07,"",50,م اللفى,01025181968,"",1.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",176.0,320.0,0.0,0.0,56320.0,false,2026-01,ابوهاشم,4 كيس,4.0,44.0
b0774,2026-01-07,"",50,م اللفى,01025181968,"",2.0,108,سجق الهنا 350 طبق,"",150.0,30.0,0.0,17.0,3735.0,false,2026-01,الهنا,15 كيس,15.0,10.0
b0774,2026-01-07,"",50,م اللفى,01025181968,"",3.0,102,كفته الهنا 350 طبق,"",75.0,27.5,0.0,17.0,1711.87,false,2026-01,الهنا,15 كيس,15.0,5.0
b0774,2026-01-07,"",50,م اللفى,01025181968,"",4.0,399,كفته اسبيشيال صغير طبق,"",375.0,27.5,0.0,17.0,8559.37,false,2026-01,اسبشيال,15 كيس,15.0,25.0
b0775,2026-01-11,"",1,عميل نقدى,01000650067,"",1.0,7,سجق 350 جم ابو هاشم طبق,"",1.0,45.0,0.0,0.0,45.0,false,2026-01,ابوهاشم,20 كيس,20.0,0.05
b0775,2026-01-11,"",1,عميل نقدى,01000650067,"",2.0,114,كفته ابو هاشم 800 طبق,"",1.0,90.0,0.0,0.0,90.0,false,2026-01,ابوهاشم,16 كيس,16.0,0.0625
b0775,2026-01-11,"",1,عميل نقدى,01000650067,"",3.0,255,برجر ابو هاشم جامبو 1.5 كيلو طبق,"",1.0,170.0,0.0,0.0,170.0,false,2026-01,ابوهاشم,9 كيس,9.0,0.1111111111111111
b0776,2026-01-11,"",1,عميل نقدى,01000650067,"",1.0,33,كيلو مفروم هندى كيلو,"",6.0,210.0,0.0,0.0,1260.0,false,2026-01,ابوهاشم,,,
b0776,2026-01-11,"",1,عميل نقدى,01000650067,"",2.0,20,كيلو اسكندرانى طبق,"",1.0,165.0,0.0,0.0,165.0,false,2026-01,ابوهاشم,,,
b0777,2026-01-10,"",719,كشرى الطيب ( النور ),01032975557,"",1.0,292,عجينه سجق 5 كيلو الهنا طبق,"",25.0,200.0,0.0,0.0,5000.0,false,2026-01,الهنا,3 كيس,3.0,8.333333333333334
b0778,2026-01-10,"",504,حدوته,"","",1.0,120,برجر الهنا 900 جرام طبق,"",240.0,58.5,0.0,17.0,11653.2,false,2026-01,الهنا,12 كيس,12.0,20.0
b0778,2026-01-10,"",504,حدوته,"","",2.0,257,سجق الهنا 5 كيلو طبق,"",5.0,300.0,0.0,0.0,1500.0,false,2026-01,الهنا,2 كيس,2.0,2.5
b0778,2026-01-10,"",504,حدوته,"","",3.0,101,كفته الهنا 800 جرام طبق,"",120.0,56.0,0.0,17.0,5577.6,false,2026-01,الهنا,12 كيس,12.0,10.0
b0778,2026-01-10,"",504,حدوته,"","",4.0,102,كفته الهنا 350 طبق,"",150.0,27.5,0.0,17.0,3423.75,false,2026-01,الهنا,15 كيس,15.0,10.0
b0778,2026-01-10,"",504,حدوته,"","",5.0,104,برجر الهنا 400 جرام طبق,"",150.0,28.5,0.0,17.0,3548.25,false,2026-01,الهنا,15 كيس,15.0,10.0
b0779,2026-01-10,"",502,ثلجه بوجه,01116850495,"",1.0,108,سجق الهنا 350 طبق,"",150.0,30.0,0.0,17.0,3735.0,false,2026-01,الهنا,15 كيس,15.0,10.0
b0779,2026-01-10,"",502,ثلجه بوجه,01116850495,"",2.0,120,برجر الهنا 900 جرام طبق,"",60.0,58.5,0.0,17.0,2913.3,false,2026-01,الهنا,12 كيس,12.0,5.0
b0779,2026-01-10,"",502,ثلجه بوجه,01116850495,"",3.0,104,برجر الهنا 400 جرام طبق,"",75.0,28.5,0.0,17.0,1774.12,false,2026-01,الهنا,15 كيس,15.0,5.0
b0779,2026-01-10,"",502,ثلجه بوجه,01116850495,"",4.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",8.0,320.0,0.0,0.0,2560.0,false,2026-01,ابوهاشم,4 كيس,4.0,2.0
b0780,2026-01-10,"",876,مطعم الدمشقى,01147216173,"",1.0,120,برجر الهنا 900 جرام طبق,"",12.0,58.5,0.0,13.0,610.74,false,2026-01,الهنا,12 كيس,12.0,1.0
b0780,2026-01-10,"",876,مطعم الدمشقى,01147216173,"",2.0,346,بانيه 800 جرام طبق,"",24.0,50.0,0.0,0.0,1200.0,false,2026-01,الهنا,12 كيس,12.0,2.0
b0781,2026-01-10,"",621,مطعم السوري,"","",1.0,398,بانيه 900 جرام اسباشيل كيس,"",10.0,55.0,0.0,0.0,550.0,false,2026-01,اسبشيال,10 كيس,10.0,1.0
b0782,2026-01-10,"",1,عميل نقدى,01000650067,"",1.0,255,برجر ابو هاشم جامبو 1.5 كيلو طبق,"",2.0,150.0,0.0,0.0,300.0,false,2026-01,ابوهاشم,9 كيس,9.0,0.2222222222222222
b0782,2026-01-10,"",1,عميل نقدى,01000650067,"",2.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",1.0,300.0,0.0,0.0,300.0,false,2026-01,ابوهاشم,4 كيس,4.0,0.25
b0783,2026-01-10,"",895,هايبر التوفير م بشري,01007626586,"",1.0,101,كفته الهنا 800 جرام طبق,"",24.0,56.0,0.0,17.0,1115.52,false,2026-01,الهنا,12 كيس,12.0,2.0
b0783,2026-01-10,"",895,هايبر التوفير م بشري,01007626586,"",2.0,120,برجر الهنا 900 جرام طبق,"",24.0,58.5,0.0,17.0,1165.32,false,2026-01,الهنا,12 كيس,12.0,2.0
b0783,2026-01-10,"",895,هايبر التوفير م بشري,01007626586,"",3.0,346,بانيه 800 جرام طبق,"",24.0,50.0,0.0,0.0,1200.0,false,2026-01,الهنا,12 كيس,12.0,2.0
b0784,2026-01-10,"",504,حدوته,"","",1.0,102,كفته الهنا 350 طبق,"",45.0,0.0,0.0,0.0,0.0,true,2026-01,الهنا,15 كيس,15.0,3.0
